core_temp,hyd_pressure,voltage_draw,sync_rate,coolant_level,vibration,operating_hours,failure
88.01,1684.9,498.6,99.1,68.3,4.508,2532.5,1
69.63,2101.5,572.1,97.45,179.2,0.952,4995.8,0
82.41,1831.2,497.0,95.26,407.9,0.596,2682.7,0
75.44,1684.6,539.6,94.66,385.9,5.607,3005.4,0
49.05,1202.6,556.3,100.0,482.7,4.899,1456.0,0
46.34,962.0,545.2,93.15,418.6,4.294,518.4,0
70.43,1189.9,544.7,90.87,327.5,4.151,804.0,0
71.77,13809.34010721341,502.8,92.91,172.4,5.678,4248.5,1
68.98,1859.5,644.1,84.28,355.0,0.007,1172.0,0
60.7,2104.6,681.1,,421.8,2.236,1491.7,1
47.09,1854.1,480.3,96.16,279.4,4.744,2674.6,0
70.58,1550.0,409.8,91.08,248.4,4.616,4074.0,0
62.59,1639.3,420.5,94.23,183.3,,1878.0,0
62.82,1831.0,395.8,86.53,,1.392,1309.7,0
46.72,1397.7,458.3,100.0,313.1,6.104,743.5,0
40.85,2049.0,497.5,84.51,228.7,1.833,1227.2,0
53.99,1312.1,583.7,93.9,112.8,1.368,3629.9,0
66.32,1681.0,517.1,99.83,398.9,5.774,2452.9,0
61.03,1510.4,487.3,,237.1,5.368,2145.5,0
74.52,1871.8,584.5,96.53,418.7,4.172,4441.0,0
81.38,2188.2,363.1,94.69,312.8,3.475,2042.8,0
53.14,1882.2,539.0,100.0,287.5,0.217,1373.0,0
60.51,1662.7,608.6,100.0,346.5,0.013,3978.3,0
52.26,1837.5,570.8,,482.1,1.643,1557.1,0
57.1,1264.8,423.6,100.0,348.7,1.974,1885.9,0
72.79,2738.5,568.1,82.23,201.5,7.891,3806.6,1
70.48,2065.5,516.3,81.47,95.2,1.712,884.6,0
64.1,1892.8,567.1,100.0,495.7,6.382,3174.8,0
65.51,2765.5,567.7,93.58,138.9,3.16,967.7,0
69.97,1868.1,530.3,90.6,156.4,3.928,2729.8,0
72.84,1676.2,438.8,91.44,485.0,2.447,1054.1,0
27.19,1895.8,934.4,,489.2,2.45,1461.9,0
110.09,1561.7,343.7,88.98,239.3,3.975,1598.6,0
76.26,1553.8,406.2,93.56,70.9,3.311,2358.2,1
71.3,1930.0,628.3,80.86,108.2,0.531,4635.3,1
64.11,2314.3,435.0,71.77,255.0,4.146,1978.1,1
79.59,1238.5,573.6,96.19,472.5,1.173,4864.3,0
72.83,2236.6,533.9,95.36,449.5,1.125,1760.3,0
85.52,1507.9,580.5,99.25,398.4,1.948,165.3,0
48.94,1518.0,565.2,90.5,232.6,3.343,305.5,0
71.82,2242.7,564.9,89.45,431.9,3.786,1844.7,0
60.43,1061.6,649.8,88.6,316.1,1.504,484.5,0
85.67,1066.3,480.1,96.78,468.2,0.057,1266.5,0
-30.065765476315452,1532.1,663.7,98.41,230.8,0.423,3588.5,0
50.22,1381.2,570.9,86.93,68.7,4.897,1593.4,0
58.23,1188.8,630.8,78.08,456.6,2.202,4467.9,0
49.56,971.3,507.1,94.04,238.4,3.824,3148.3,0
75.98,746.2,437.2,82.75,112.7,6.881,3380.4,1
28.46,1175.4,606.2,96.56,457.3,6.84,1441.3,0
74.37,1396.2,450.1,97.26,344.8,1.498,2655.9,0
52.59,1386.4,589.5,92.32,109.6,3.32,138.8,0
72.13,1228.0,576.9,98.13,421.5,5.107,4836.9,0
47.51,2366.7,621.6,,99.2,5.331,2352.6,1
28.41,1497.5,466.5,94.78,105.9,2.718,3191.9,0
77.21,958.8,533.9,100.0,314.1,,1761.1,0
23.44,1584.5,419.3,100.0,387.2,6.069,2328.2,0
34.21,1949.9,635.5,92.18,68.9,,4497.8,0
75.69,1299.4,805.8,100.0,383.0,2.431,1327.5,0
59.34,2202.0,658.6,94.34,354.0,7.142,3661.2,0
56.38,1489.0,617.4,97.34,74.5,0.017,2356.6,0
43.95,1581.3,632.0,86.19,331.1,0.808,97.3,0
62.76,1426.4,568.9,87.04,66.5,3.029,2193.5,1
74.12,1072.4,434.5,89.84,371.9,1.283,1141.8,0
68.97,1947.5,511.3,99.39,100.6,2.53,3237.9,0
59.51,1209.5,484.9,,129.7,2.2,179.1,0
65.29,1710.0,332.4,93.82,275.2,5.883,1104.6,0
57.5,1221.2,236.5,94.9,,2.925,1233.3,0
50.39,1345.8,373.5,96.52,366.2,4.591,4749.4,0
55.84,1431.8,533.4,93.3,186.6,4.1,2705.1,0
65.29,1469.1,800.0,99.48,454.1,5.535,2354.2,0
49.12,1507.5,488.0,100.0,93.3,1.719,3504.6,0
88.25,1862.7,288.1,90.61,,0.401,3839.8,0
42.62,1543.4,519.1,100.0,261.1,2.306,400.2,0
76.88,2066.1,668.5,94.44,408.4,1.154,2919.3,0
31.59,1800.8,623.3,91.8,141.8,,2155.1,0
66.72,1964.0,709.9,92.3,258.9,0.811,3291.4,0
68.52,1452.9,577.4,83.06,267.4,3.109,2662.4,0
,1663.3,661.9,86.97,383.3,3.15,162.9,0
41.69,1535.7,517.8,84.13,67.1,3.973,2159.9,0
41.92,1627.6,597.0,91.9,488.8,1.534,2283.7,0
70.82,2078.5,668.6,88.93,144.5,2.448,1325.4,0
69.66,1296.0,449.4,91.95,50.8,4.776,3208.0,1
85.54,1382.4,591.6,81.46,362.8,3.308,3834.6,0
72.08,1359.6,477.6,98.1,422.9,5.563,4234.5,0
57.7,948.8,575.4,91.8,483.8,2.27,3190.3,0
51.04,1284.3,575.8,96.18,459.8,5.585,3651.5,0
41.65,885.7,501.4,95.77,364.3,2.933,1658.9,0
57.85,2402.2,507.2,95.85,323.6,2.49,3973.1,0
41.36,1927.0,557.3,90.78,336.5,2.834,4711.0,0
73.92,1709.0,585.3,95.82,143.6,2.484,1991.8,0
47.23,1854.9,587.9,87.75,322.0,0.018,3562.1,0
80.14,1676.1,238.2,74.4,321.5,3.638,2789.5,1
63.5,1670.7,606.5,92.45,413.1,,3154.6,0
65.49,1565.2,593.5,96.06,80.6,0.854,3993.8,0
53.06,1442.8,535.5,100.0,127.3,5.217,1390.9,0
54.04,1781.7,532.3,92.9,349.8,4.619,1334.9,0
38.71,1822.5,502.0,91.51,313.7,4.014,3365.9,0
62.39,2162.8,531.0,92.0,199.0,0.101,294.9,0
71.84,1339.8,504.3,87.56,,3.782,4856.5,0
54.84,1644.6,529.2,92.91,180.9,0.705,3260.3,0
67.01,2805.9,561.7,78.33,190.9,5.26,3161.1,1
48.28,1631.1,615.4,97.6,304.7,2.028,2507.0,0
54.61,1464.0,522.6,88.56,271.5,5.14,717.8,0
66.13,1068.1,442.9,100.0,90.8,5.123,1345.4,1
80.29,1932.7,539.8,97.87,458.8,3.596,3065.9,0
47.46,1410.6,486.5,100.0,439.5,1.114,2648.6,0
75.32,2222.8,537.5,85.87,279.6,5.518,1926.1,1
37.33,1625.1,513.5,96.31,378.6,5.306,3539.0,0
49.95,1556.7,593.4,93.55,75.4,3.397,1369.2,0
53.3,1399.9,589.3,89.47,156.1,0.823,1602.0,0
41.43,1829.2,455.2,100.0,200.9,2.482,2833.0,0
73.66,1290.3,493.5,90.35,390.7,,946.5,0
81.13,1649.3,909.4,94.81,450.3,2.906,1421.3,0
67.2,1296.3,430.5,96.31,165.5,2.743,574.1,0
26.36,1470.2,699.8,100.0,218.4,0.029,3348.2,0
37.17,1545.2,593.9,90.04,384.5,2.707,1802.9,0
72.31,1640.3,430.1,89.69,115.5,2.221,3549.0,0
58.39,1344.0,256.0,91.83,242.5,2.854,3799.3,0
56.93,1585.4,342.9,81.9,285.3,3.653,2001.2,0
79.62,1381.2,587.1,84.87,76.6,3.725,1760.0,1
70.3,1733.2,431.9,90.4,108.1,2.036,2173.0,1
16.04,1703.2,378.1,97.36,54.8,3.564,4481.8,0
45.7,1259.4,271.2,88.53,108.7,4.136,4286.8,0
-31.298487811746305,1540.2,492.4,88.73,52.9,1.655,2856.0,1
49.43,1568.7,664.2,91.9,312.6,,1712.2,0
73.57,1788.5,522.9,86.57,294.3,4.192,2433.9,0
52.19,1500.5,482.6,84.91,414.0,1.708,4500.8,0
56.01,1223.1,403.6,96.82,477.6,4.008,1979.0,0
59.67,1815.4,461.6,98.64,132.7,2.552,3321.3,0
61.8,2010.6,668.0,100.0,413.3,6.667,3635.5,0
97.87,1632.8,439.4,93.6,444.3,,2970.1,0
77.24,1829.7,393.7,87.99,110.4,3.535,223.9,0
41.93,1587.6,616.0,84.42,,3.264,2233.4,0
51.79,2014.9,390.0,100.0,200.0,3.652,4177.4,0
29.23,1787.9,488.8,87.31,98.2,2.203,3045.6,0
50.65,1476.8,523.5,96.53,285.5,4.638,4446.0,0
63.0,2061.6,544.0,87.89,211.6,0.724,3405.3,0
74.24,2101.0,567.6,91.94,139.4,1.936,3917.6,0
81.59,1046.8,382.2,88.34,281.3,0.947,1300.7,0
,2106.2,653.8,93.1,487.8,4.145,4654.5,0
61.51,2440.9,493.1,92.5,239.4,5.328,4346.9,0
79.33,1726.5,542.9,97.89,134.5,4.399,1211.9,0
57.41,1450.5,508.3,96.82,436.8,2.194,2040.3,0
37.25,727.8,260.2,96.4,401.4,4.789,4297.5,0
91.46,1788.2,705.1,85.16,271.9,5.198,4193.6,1
46.64,2089.4,334.6,86.81,277.5,5.407,4348.1,0
,2432.8,545.4,96.26,202.8,0.337,643.5,0
54.96,1987.9,547.4,95.94,196.1,0.716,4223.0,0
66.44,960.3,545.1,99.28,55.2,1.732,4874.6,1
89.67,1875.8,416.2,88.64,434.2,2.876,14.1,0
84.36,2148.8,487.1,89.48,470.2,3.7,3467.6,0
77.17,1875.4,570.8,97.54,354.2,7.14,1207.7,0
48.21,1465.4,455.4,83.86,393.1,2.229,4053.3,0
59.51,1060.5,708.9,92.57,127.8,3.057,3614.8,0
86.48,2093.0,622.4,,94.5,4.642,1899.3,1
88.69,2083.5,282.5,95.99,427.6,0.685,2134.6,0
43.28,1556.8,684.9,83.8,337.9,5.141,3708.2,0
60.11,2104.4,414.6,85.6,283.7,3.356,3639.7,0
61.32,743.1,568.3,91.2,290.4,3.849,2144.6,0
63.7,2309.3,469.8,90.42,437.2,2.987,3454.7,0
,997.6,527.2,88.75,76.2,3.695,4229.1,1
61.26,843.3,356.6,90.82,158.8,0.836,2492.6,0
77.76,819.6,488.5,83.47,169.0,2.835,1100.7,0
41.92,2100.7,681.3,90.56,463.2,1.958,905.5,0
76.94,1967.8,396.4,100.0,436.5,3.714,264.9,0
65.27,1696.4,445.2,99.11,119.8,1.304,2433.3,0
54.92,1157.6,489.5,100.0,328.4,5.122,208.7,0
79.41,1718.7,462.3,99.42,260.9,0.044,2508.6,0
71.6,997.4,615.8,88.92,234.9,8.335,4494.9,0
59.66,1671.8,596.1,96.52,238.4,4.169,4149.0,0
49.85,1635.6,530.7,95.51,228.6,5.361,2978.8,0
61.83,1498.1,547.4,86.1,207.5,4.843,3723.8,0
45.01,1510.8,614.7,89.05,491.2,3.02,4104.1,0
62.98,1718.9,493.1,100.0,107.4,0.066,572.0,0
70.38,1374.8,506.7,94.91,276.3,1.195,2742.8,0
59.48,2032.4,587.8,89.18,318.8,1.806,4038.4,0
69.26,1126.2,374.8,90.02,165.2,2.678,263.9,0
56.35,1809.4,419.7,100.0,294.2,2.343,253.0,0
43.4,1857.6,467.7,97.16,74.2,1.433,669.2,0
51.92,718.1,410.8,100.0,186.0,3.074,2955.3,0
78.71,1104.6,600.6,87.46,420.2,5.27,781.8,0
46.52,2337.9,478.2,93.98,212.0,3.476,399.8,0
68.34,1550.0,359.6,98.84,224.3,0.223,2431.6,0
47.22,2134.8,751.7,89.95,293.6,4.57,3853.2,0
64.45,1811.9,416.3,98.31,367.1,4.441,1834.5,0
81.58,1759.5,343.2,96.96,493.6,6.999,875.6,0
84.32,1656.8,635.6,94.07,169.5,1.399,4722.8,0
68.32,1375.4,680.7,,157.5,2.616,4856.4,0
33.68,1427.8,661.0,86.96,260.5,4.316,553.6,0
,1397.9,512.9,100.0,126.1,5.545,2074.2,0
54.57,1411.8,484.1,100.0,457.8,0.086,2356.6,0
43.98,1369.6,522.8,96.17,329.9,,3945.6,0
65.23,1251.1,497.0,86.05,379.1,2.403,647.0,0
41.77,1304.2,548.0,93.17,329.5,4.958,1398.1,0
50.36,1099.3,545.9,95.35,314.6,0.245,3767.9,0
74.66,1740.9,400.2,100.0,76.2,5.647,4506.3,1
70.15,1582.8,396.5,80.47,457.5,8.046,1130.6,0
39.58,1786.8,505.4,95.17,313.1,4.154,1370.3,0
58.71,1587.8,537.4,94.65,307.2,4.139,1387.1,0
64.85,1887.9,502.0,68.91,456.6,4.744,825.0,0
85.04,1398.1,363.2,99.93,229.9,0.291,11.8,0
54.26,1874.7,620.3,,,3.471,2659.2,0
58.92,893.3,491.3,100.0,253.9,2.929,4124.5,0
96.28,1673.8,466.4,89.15,378.9,,465.0,0
43.54,1335.7,408.5,96.01,158.9,0.279,3897.2,0
100.11,1505.6,497.0,92.2,416.5,1.15,2768.0,0
81.96,1463.2,389.4,90.51,99.0,6.034,3984.9,1
54.02,1652.2,551.4,,259.8,3.72,1418.4,0
39.87,1831.9,549.3,84.05,268.1,2.859,860.0,0
66.55,1353.1,434.0,87.72,462.2,0.417,3919.2,0
51.82,1595.9,636.8,,232.7,6.445,214.6,0
73.77,1034.3,610.6,96.93,353.2,1.575,4393.5,0
45.38,2064.2,502.3,100.0,302.4,2.156,164.4,0
54.31,2021.9,451.7,91.32,410.1,1.304,3582.7,0
64.03,1114.9,801.4,79.82,123.8,6.959,1281.1,1
54.87,1486.3,638.5,87.25,91.5,2.549,3556.1,1
44.53,1085.1,516.0,87.19,433.9,2.48,2243.9,0
72.26,2052.7,219.2,88.29,215.8,4.86,4842.4,1
,1986.6,581.6,91.25,71.4,5.587,3067.8,1
45.04,1076.4,528.2,92.21,233.4,0.936,1210.3,0
55.88,1293.5,657.1,91.61,106.0,5.792,4038.2,1
63.24,1444.0,466.3,87.2,336.1,1.026,3748.2,0
53.97,1996.3,604.2,100.0,356.8,5.25,266.8,0
54.74,2067.9,448.7,87.9,250.9,4.441,1083.2,0
53.05,1059.8,467.4,94.59,452.5,2.508,1970.0,0
57.73,1495.9,397.5,100.0,219.8,5.352,3614.1,0
25.1,1341.9,631.6,80.4,59.6,5.189,2516.5,1
90.36,1824.0,351.5,97.88,278.4,2.625,2631.2,0
66.79,2257.6,401.1,97.96,208.4,5.83,3800.6,0
44.82,1580.8,404.6,94.08,293.5,0.966,1072.0,0
56.54,1773.5,480.7,88.69,294.6,6.322,2698.7,0
72.74,1209.2,277.3,93.5,145.9,0.182,3176.7,0
59.63,1280.0,599.7,86.19,453.4,2.311,1427.6,0
,1875.8,533.5,94.47,425.7,1.64,1476.9,0
7.71,1918.9,352.7,89.77,81.3,4.528,3005.2,0
73.32,990.5,478.2,79.76,,1.471,4787.3,1
81.35,2643.2,617.7,83.17,188.6,2.076,2362.1,0
76.67,1720.5,535.8,96.64,72.3,4.901,563.9,1
67.15,1854.1,410.9,100.0,242.5,2.949,3895.5,0
84.33,1949.3,600.9,99.89,326.9,2.019,3890.4,0
80.14,1676.1,238.2,74.4,321.5,3.638,2789.5,1
68.02,1634.0,515.7,92.26,94.3,4.619,4492.3,1
62.17,1433.3,597.2,83.37,479.1,3.5,3744.4,0
59.9,799.2,541.1,97.4,407.4,2.384,2262.0,0
56.07,885.0,521.7,92.8,138.2,,3350.0,0
52.99,1753.6,522.1,97.82,190.4,2.534,881.9,0
55.63,1917.7,284.9,,378.9,4.732,4136.1,0
40.07,982.3,595.0,95.73,332.7,5.134,4397.0,0
91.92,1656.8,646.2,97.16,443.9,4.354,2431.5,0
38.03,1846.1,557.8,100.0,367.6,2.307,1962.7,0
68.89,1491.0,549.5,92.44,319.8,4.955,213.3,0
68.34,1183.6,488.6,86.56,244.6,2.714,3677.6,0
71.31,1874.0,479.7,82.93,482.2,3.113,3137.8,0
65.95,1536.3,550.7,92.94,322.0,4.313,600.3,0
39.81,1391.2,389.5,90.95,288.1,4.17,1787.9,0
,1380.2,544.1,86.35,93.2,1.384,3721.3,0
33.87,1271.5,583.9,100.0,128.3,4.96,1287.4,0
54.75,954.2,561.0,100.0,195.0,2.487,631.9,0
66.89,1044.6,387.7,82.72,51.8,2.486,2138.8,1
50.25,1853.6,475.3,100.0,52.1,2.785,4166.5,1
57.2,1935.2,428.6,92.88,467.6,3.778,2772.4,0
46.14,1306.4,565.3,96.5,101.0,2.704,3434.9,0
61.87,1755.2,498.4,93.47,491.1,4.746,439.7,0
70.88,1919.0,541.1,94.3,445.1,5.295,2010.3,0
67.81,1192.6,503.4,83.53,338.6,5.349,3792.4,0
108.17,1893.6,520.9,,90.1,5.05,1757.8,1
61.7,2176.1,693.5,99.18,183.8,3.199,3588.2,0
67.11,2230.5,350.0,99.64,245.3,1.314,201.0,0
57.72,1289.6,475.0,93.67,164.9,6.075,759.7,0
91.81,1666.5,457.3,96.71,135.1,3.277,3421.8,1
64.48,1727.0,630.4,99.49,100.1,2.758,3748.6,0
74.5,1932.8,590.2,91.64,336.7,2.493,952.8,0
88.17,1311.7,609.9,93.52,493.3,3.699,2935.2,0
45.78,1710.8,508.6,98.76,403.5,0.161,2014.6,0
57.22,1334.6,579.2,87.07,489.7,4.644,2385.8,0
55.42,1863.7,432.1,97.53,107.8,5.189,3468.6,0
,1203.7,516.7,,392.1,2.018,2547.6,0
76.32,1904.4,499.6,76.28,,3.419,4205.0,1
46.5,1794.7,575.6,82.4,457.2,0.329,3506.6,0
62.68,1428.4,556.2,100.0,285.9,1.173,502.6,0
,1521.0,454.6,98.89,320.7,5.438,3593.6,0
61.4,1352.6,615.1,93.39,258.2,2.319,3923.8,0
47.76,1785.7,704.7,92.92,488.4,3.122,1380.5,0
50.75,1195.3,559.4,84.45,416.1,3.131,625.6,0
85.7,1241.3,410.4,100.0,148.0,3.254,565.6,0
78.7,1652.6,500.5,100.0,449.3,3.47,1840.8,0
21.07,1330.1,573.6,94.12,74.2,3.757,4953.8,0
84.84,1291.5,308.3,88.67,388.6,5.709,205.5,0
98.73,2156.4,625.2,85.63,372.8,2.238,3041.5,0
75.16,2020.3,589.2,96.93,285.8,4.808,1938.2,0
66.28,1707.5,544.0,93.11,55.1,6.14,983.5,1
72.03,1400.6,507.0,100.0,253.5,1.984,803.1,0
61.1,1148.7,310.0,92.44,120.4,3.656,276.6,0
69.48,2090.9,468.0,90.16,438.1,0.353,1228.1,0
39.59,1533.5,729.1,80.43,66.9,3.076,4826.4,1
76.62,1915.7,594.0,89.72,277.5,3.172,765.7,0
54.52,1806.3,417.8,87.94,315.3,3.967,2894.7,0
69.21,1879.4,550.3,95.99,81.3,7.116,3204.5,1
48.79,1049.6,366.9,100.0,463.1,1.576,2485.7,0
59.88,1499.4,538.5,99.16,,1.792,4059.4,0
51.86,1322.3,584.0,98.34,421.2,1.258,1788.8,1
70.49,1047.4,334.1,82.71,279.0,2.04,4409.0,0
100.73,2407.0,473.4,100.0,90.3,1.493,3494.3,1
89.9,2279.0,653.3,94.4,492.7,2.177,3733.3,0
49.55,1481.8,347.6,99.89,111.8,4.585,4237.0,0
64.91,1859.7,383.1,87.18,311.3,1.081,763.5,0
62.91,1692.3,634.4,89.66,154.7,3.827,603.7,0
41.96,1715.0,654.4,99.59,136.0,0.153,127.3,0
70.2,1641.1,680.9,84.92,150.2,3.377,1457.4,0
59.98,1292.5,495.6,99.19,227.6,4.096,3624.9,0
67.37,1903.2,520.9,80.53,176.0,3.436,855.3,0
45.19,822.3,392.4,97.5,351.4,2.57,1974.7,0
55.81,1813.9,550.6,88.56,54.8,0.593,3185.3,1
71.69,1938.4,422.9,89.56,127.2,2.101,2224.2,0
28.84,1597.9,549.2,93.32,182.5,1.081,219.1,0
48.08,2235.1,549.3,99.65,122.6,3.355,2649.1,0
74.35,1446.7,512.5,,167.3,5.299,3288.5,0
57.16,1287.8,407.0,82.39,254.0,4.783,4624.2,1
50.37,1927.6,586.8,86.59,194.0,4.075,890.4,0
58.02,1878.0,734.0,92.13,197.7,0.62,390.6,0
35.49,1814.7,407.9,100.0,405.3,3.226,4564.1,0
45.99,1987.8,394.8,88.63,178.9,4.626,2469.6,0
87.4,1566.1,592.9,92.64,144.8,1.857,299.4,0
53.51,1654.4,490.3,92.41,155.4,2.415,4988.4,0
53.32,1685.7,535.5,99.59,210.3,0.726,4483.8,0
45.57,1173.2,472.3,100.0,382.2,4.076,899.6,0
68.95,2005.5,441.0,93.1,108.0,0.401,4602.8,0
77.71,1147.5,599.6,100.0,239.8,1.341,30.6,0
91.22,1291.1,533.2,90.67,255.4,4.536,2484.1,0
75.14,1524.9,347.6,93.96,441.6,4.105,4709.7,0
47.98,1690.7,580.6,90.29,461.9,8.149,220.7,0
40.84,1208.4,598.8,90.32,321.7,1.533,2962.6,0
43.07,1295.4,514.0,90.96,342.3,2.621,1304.6,0
43.94,1418.6,424.8,97.91,336.3,5.567,2140.0,0
45.02,1531.2,575.6,91.17,271.5,2.253,0.4,0
62.71,1542.8,597.4,88.8,186.5,0.452,4819.6,0
25.09,1706.8,543.0,97.1,391.5,1.639,1499.0,0
69.67,1643.7,689.6,82.75,153.7,3.764,2972.3,1
51.51,1394.5,537.7,87.99,268.6,4.161,944.0,0
46.35,1923.7,539.1,85.45,50.5,2.067,4374.5,1
77.34,1778.6,460.5,,88.1,5.604,102.2,1
63.14,1564.4,691.6,87.08,284.2,2.901,907.3,0
49.92,1099.5,499.2,94.01,152.1,1.733,2669.0,0
48.71,1964.1,556.9,100.0,382.1,5.839,3487.5,0
47.27,1617.4,727.2,82.84,287.7,3.192,2199.2,0
45.65,1238.3,443.9,88.58,416.9,4.067,1729.5,0
55.4,1868.6,533.3,96.26,159.8,1.883,2981.8,0
77.17,2200.1,494.3,100.0,,6.775,3137.7,1
62.34,1904.1,679.0,92.26,70.4,3.31,3955.0,1
69.88,877.4,461.1,96.78,290.4,0.579,849.8,0
50.5,2119.9,593.7,92.27,234.6,3.967,2452.1,0
62.36,1942.7,504.0,86.93,405.4,0.539,14.4,0
61.57,1692.5,537.2,95.16,183.7,3.462,4078.5,0
58.42,1258.2,391.5,100.0,233.2,5.87,2468.3,0
43.02,1447.6,529.1,74.12,206.8,,3518.8,0
63.58,1774.5,620.0,87.42,441.6,3.146,925.6,0
56.88,1613.6,485.2,92.59,248.2,3.673,3081.4,0
70.17,1263.4,638.0,80.17,463.8,4.001,538.2,0
66.65,1878.1,579.0,100.0,117.5,0.598,2649.8,1
,1259.1,597.6,89.95,405.3,4.423,3879.5,0
74.31,1395.6,671.4,93.52,488.1,1.268,3269.6,0
63.11,1112.7,498.5,79.22,259.0,4.793,2398.0,0
53.87,1448.6,381.0,100.0,477.4,1.361,3294.5,0
36.38,1755.1,385.0,79.86,263.7,5.288,1356.2,0
36.94,2297.3,638.8,90.78,480.7,5.26,290.3,0
64.42,1849.1,462.4,100.0,408.4,2.822,3047.7,0
40.01,1749.4,617.9,100.0,497.4,3.38,554.5,0
69.45,1610.5,761.9,88.92,277.0,4.019,621.6,0
70.27,2189.6,356.4,91.9,378.0,6.287,4610.4,1
58.22,1229.2,355.4,76.93,417.9,1.629,1173.2,0
75.22,1395.6,330.6,99.56,96.7,0.771,2048.9,0
26.63,2121.9,459.1,100.0,235.0,1.863,4119.6,1
47.95,1602.0,442.1,100.0,358.9,4.676,3717.4,0
52.68,2042.7,413.5,93.35,99.1,4.876,3157.3,1
76.05,2469.1,311.0,97.84,373.9,4.97,3828.8,1
45.36,2316.0,596.3,87.16,249.2,7.022,1752.4,1
54.06,1798.4,542.3,100.0,268.2,6.592,2183.1,0
70.82,1981.2,305.6,87.28,98.7,2.042,3910.5,1
73.62,1558.1,715.5,80.59,66.2,1.351,4805.3,1
47.76,1999.6,476.0,95.54,457.4,5.596,2827.0,0
66.29,1520.5,594.6,91.3,335.7,6.26,1959.6,0
70.73,1236.8,594.4,94.79,75.6,0.739,1435.6,0
54.89,1442.2,661.0,95.36,440.2,0.013,1560.2,0
67.15,1478.9,519.4,80.77,386.6,0.261,1006.6,0
37.47,1370.6,482.3,86.37,223.1,3.758,3905.9,0
69.66,1883.8,714.0,89.56,218.5,2.651,3931.5,0
44.64,2277.3,453.6,88.91,,0.042,3557.9,0
69.26,1310.3,548.3,97.68,123.3,6.154,3049.5,0
,1429.4,470.8,99.23,260.3,3.472,4402.8,0
54.79,1679.2,478.5,100.0,424.4,2.373,4905.8,0
64.47,1586.3,681.1,100.0,71.9,2.228,1082.2,1
61.45,1223.0,421.4,100.0,342.9,3.658,4986.6,0
76.84,2131.3,489.3,96.01,241.7,5.639,4672.9,1
46.82,1783.1,511.2,100.0,83.8,4.215,673.4,1
60.28,1764.1,550.4,,105.1,4.457,4408.0,1
77.12,1071.2,439.4,83.2,61.4,0.869,4935.6,0
38.7,1450.0,624.1,100.0,242.0,4.352,1319.1,0
82.05,2092.1,477.6,92.15,466.8,3.745,4546.0,0
61.39,997.2,631.0,95.88,167.4,1.572,3932.1,0
49.57,1140.1,417.4,94.65,345.3,2.459,92.6,0
55.57,1749.5,576.2,100.0,170.0,1.891,3279.8,0
68.02,1339.5,327.5,93.61,488.0,1.723,1552.5,0
60.92,809.8,547.5,96.21,331.5,2.594,1031.1,0
60.12,1065.6,434.3,89.82,296.1,4.081,3354.6,0
33.63,1194.6,435.7,100.0,216.3,3.833,747.6,0
47.14,1465.2,624.9,100.0,303.0,3.826,3740.4,0
59.31,1780.1,514.7,95.28,268.1,3.006,3048.6,0
66.17,1757.9,613.4,88.68,56.2,6.225,586.1,1
,1030.5,487.0,99.02,235.1,4.03,1522.5,0
73.64,1517.2,523.3,93.34,383.0,4.805,3940.4,0
103.23,1414.6,446.5,91.12,159.9,4.48,3757.9,1
37.87,2035.7,467.4,94.62,183.5,4.53,1858.6,0
66.11,1438.2,509.0,98.4,186.8,3.7,4652.7,0
82.27,1229.5,463.0,97.5,383.8,1.918,4704.0,0
81.54,2195.4,610.3,95.24,482.4,5.008,2286.7,0
57.58,996.1,569.5,84.48,390.2,5.293,728.9,0
74.41,1553.9,462.1,96.12,368.9,7.395,941.7,0
46.8,1188.8,510.1,100.0,319.4,2.029,2401.7,0
78.77,1278.9,486.4,92.07,178.2,5.043,3871.8,0
56.9,2603.5,536.0,90.42,459.2,3.015,1108.9,0
44.59,1488.6,426.4,89.08,169.8,7.569,2325.6,0
76.81,2000.5,496.6,89.42,253.1,4.481,2841.8,1
55.41,1591.0,431.1,100.0,,2.013,2518.2,0
70.37,1503.2,409.5,85.71,148.6,0.366,2197.7,0
47.9,2087.7,487.1,85.57,310.0,7.379,4855.7,1
89.22,1719.7,325.6,84.99,420.9,1.908,2775.3,0
66.06,1388.6,542.9,87.83,305.3,6.232,2808.2,0
69.16,1877.8,727.3,96.95,365.2,3.308,3889.1,0
40.66,2478.4,562.2,100.0,437.2,4.227,1504.8,0
92.04,1657.5,736.0,95.76,251.1,5.852,4335.7,0
55.37,1703.3,530.9,94.56,240.7,3.382,1734.3,0
58.78,10677.196271693421,571.7,95.41,317.3,1.766,1695.7,0
62.39,1653.6,533.8,99.56,284.8,3.739,284.0,0
60.48,1593.0,565.2,93.25,81.0,5.459,1046.4,1
60.39,1522.4,601.7,93.64,398.6,4.019,4527.7,0
63.62,1929.1,696.9,77.28,223.5,0.509,1157.8,0
74.37,1231.0,569.7,100.0,278.2,2.378,2300.1,0
64.85,1819.5,651.2,95.4,95.9,7.134,3524.4,1
51.19,1611.0,326.1,94.94,494.1,5.554,2272.0,0
46.37,1148.0,520.4,,193.2,2.548,3094.1,0
30.22,1586.8,625.8,88.88,187.9,1.567,577.5,0
59.9,1922.3,382.0,95.06,265.9,0.437,415.3,0
54.6,1031.2,521.1,97.45,497.2,5.962,709.4,0
61.12,1270.0,390.3,81.45,221.7,4.314,179.0,1
